| appname | description | site | download | version |
| mattermost-desktop | ----------------------------------------------------------------------------- | https://github.com/mattermost/desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mattermost-desktop%2Fx86_64-Linux%2F5121/mattermost-desktop | 5.12.1 |
| mayo | ----------------------------------------------------------------------------- | https://github.com/fougue/mayo | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mayo%2Fx86_64-Linux%2F090/mayo | 0.9.0 |
| mazesolver | ----------------------------------------------------------------------------- | https://github.com/Arquanite/MazeSolver | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mazesolver%2Fx86_64-Linux%2F2a1032a/mazesolver | 2a1032a |
| mbcord | ----------------------------------------------------------------------------- | https://github.com/SandwichFox/MBCord | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mbcord%2Fx86_64-Linux%2F307/mbcord | 3.0.7 |
| mcpelauncher | ----------------------------------------------------------------------------- | https://github.com/minecraft-linux/appimage-builder | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mcpelauncher%2Fx86_64-Linux%2F111802/mcpelauncher | 1.1.1.802 |
| mcpodcast | ----------------------------------------------------------------------------- | https://github.com/McInkay/McPodcast | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mcpodcast%2Fx86_64-Linux%2F070/mcpodcast | 0.7.0 |
| mdl | ----------------------------------------------------------------------------- | https://github.com/MDLlife/MDL | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mdl%2Fx86_64-Linux%2F0271/mdl | 0.27.1 |
| mdsilo-app | ----------------------------------------------------------------------------- | https://github.com/mdSilo/mdSilo-app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mdsilo-app%2Fx86_64-Linux%2F059/mdsilo-app | 0.5.9 |
| mdview | ----------------------------------------------------------------------------- | https://github.com/c3er/mdview | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mdview%2Fx86_64-Linux%2F320/mdview | 3.2.0 |
| measur | ----------------------------------------------------------------------------- | https://github.com/ORNL-AMO/AMO-Tools-Desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/measur%2Fx86_64-Linux%2F160/measur | 1.6.0 |
| mechtype | ----------------------------------------------------------------------------- | https://github.com/SurajRaika/MechType | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mechtype%2Fx86_64-Linux%2F001/mechtype | 0.0.1 |
| mechvibes | ----------------------------------------------------------------------------- | https://github.com/hainguyents13/mechvibes | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mechvibes%2Fx86_64-Linux%2F236/mechvibes | 2.3.6 |
| media-downloader | ----------------------------------------------------------------------------- | https://github.com/gaeljacquin/media-downloader | https://huggingface.co/datasets/pkgforge/AMcache/resolve/media-downloader%2Fx86_64-Linux%2F081/media-downloader | 0.8.1 |
| media-dupes | ----------------------------------------------------------------------------- | https://github.com/yafp/media-dupes | https://huggingface.co/datasets/pkgforge/AMcache/resolve/media-dupes%2Fx86_64-Linux%2F0103/media-dupes | 0.10.3 |
| mediachips | ----------------------------------------------------------------------------- | https://mediachips.app/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mediachips%2Fx86_64-Linux%2F0125/mediachips | 0.12.5 |
| mediaelch | ----------------------------------------------------------------------------- | https://github.com/Komet/MediaElch | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mediaelch%2Fx86_64-Linux%2F2120/mediaelch | 2.12.0 |
| mediainfo | Supplies technical and tag information about a video or audio file | https://mediaarea.net | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mediainfo%2Fx86_64-Linux%2F2009glibc23/mediainfo | 20.09.glibc2.3 |
| median-xl | ----------------------------------------------------------------------------- | https://www.median-xl.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/median-xl%2Fx86_64-Linux%2F20190423/median-xl | 2019.04.23 |
| mediathekview | ----------------------------------------------------------------------------- | https://github.com/mediathekview/MediathekView | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mediathekview%2Fx86_64-Linux%2F1420/mediathekview | 14.2.0 |
| megaglest | ----------------------------------------------------------------------------- | https://github.com/MegaGlest/megaglest-source | https://huggingface.co/datasets/pkgforge/AMcache/resolve/megaglest%2Fx86_64-Linux%2F20250330/megaglest | 2025.03.30 |
| mellowplayer | ----------------------------------------------------------------------------- | https://github.com/ColinDuquesnoy/MellowPlayer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mellowplayer%2Fx86_64-Linux%2F340/mellowplayer | 3.4.0 |
| melodie | ----------------------------------------------------------------------------- | https://github.com/feugy/melodie | https://huggingface.co/datasets/pkgforge/AMcache/resolve/melodie%2Fx86_64-Linux%2F200/melodie | 2.0.0 |
| memento | ----------------------------------------------------------------------------- | https://github.com/ripose-jp/Memento | https://huggingface.co/datasets/pkgforge/AMcache/resolve/memento%2Fx86_64-Linux%2F056/memento | 0.5.6 |
| memocast | ----------------------------------------------------------------------------- | https://tanknee.github.io/Memocast | https://huggingface.co/datasets/pkgforge/AMcache/resolve/memocast%2Fx86_64-Linux%2F223/memocast | 2.2.3 |
| memospot | ----------------------------------------------------------------------------- | https://github.com/memospot/memospot | https://huggingface.co/datasets/pkgforge/AMcache/resolve/memospot%2Fx86_64-Linux%2F100/memospot | 1.0.0 |
| mendeley | ----------------------------------------------------------------------------- | https://www.mendeley.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mendeley%2Fx86_64-Linux%2F21350/mendeley | 2.135.0 |
| meow-sql | ----------------------------------------------------------------------------- | https://github.com/ragnar-lodbrok/meow-sql | https://huggingface.co/datasets/pkgforge/AMcache/resolve/meow-sql%2Fx86_64-Linux%2F0418/meow-sql | 0.4.18 |
| meshlab | ----------------------------------------------------------------------------- | https://www.meshlab.net/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/meshlab%2Fx86_64-Linux%2F202312/meshlab | 2023.12 |
| meshmill | ----------------------------------------------------------------------------- | https://github.com/jes/meshmill | https://huggingface.co/datasets/pkgforge/AMcache/resolve/meshmill%2Fx86_64-Linux%2F013/meshmill | 0.1.3 |
| meta-grabber | ----------------------------------------------------------------------------- | https://github.com/andreaswilli/meta-grabber | https://huggingface.co/datasets/pkgforge/AMcache/resolve/meta-grabber%2Fx86_64-Linux%2F110/meta-grabber | 1.1.0 |
| mgba | ----------------------------------------------------------------------------- | https://github.com/mgba-emu/mgba | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mgba%2Fx86_64-Linux%2F0105/mgba | 0.10.5 |
| micropad | ----------------------------------------------------------------------------- | https://github.com/MicroPad/Electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/micropad%2Fx86_64-Linux%2F452/micropad | 4.5.2 |
| microsoft-edge | ----------------------------------------------------------------------------- | https://www.microsoft.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/microsoft-edge%2Fx86_64-Linux%2F1370329683/microsoft-edge | 137.0.3296.83 |
| microsoft-edge-beta | ----------------------------------------------------------------------------- | https://www.microsoft.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/microsoft-edge-beta%2Fx86_64-Linux%2F1380335134/microsoft-edge-beta | 138.0.3351.34 |
| microsoft-edge-dev | ----------------------------------------------------------------------------- | https://www.microsoft.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/microsoft-edge-dev%2Fx86_64-Linux%2F139033652/microsoft-edge-dev | 139.0.3365.2 |
| microsoft-loop-pake | ----------------------------------------------------------------------------- | https://github.com/tw93/Pake | https://huggingface.co/datasets/pkgforge/AMcache/resolve/microsoft-loop-pake%2Fx86_64-Linux%2F200/microsoft-loop-pake | 2.0.0 |
| midori | ----------------------------------------------------------------------------- | https://github.com/goastian/midori-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/midori%2Fx86_64-Linux%2F115/midori | 11.5 |
| miesimulatorgui | ----------------------------------------------------------------------------- | https://github.com/VirtualPhotonics/MieSimulatorGUI | https://huggingface.co/datasets/pkgforge/AMcache/resolve/miesimulatorgui%2Fx86_64-Linux%2F359f6d9/miesimulatorgui | 359f6d9 |
| mightymike | ----------------------------------------------------------------------------- | https://github.com/jorio/MightyMike | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mightymike%2Fx86_64-Linux%2F302/mightymike | 3.0.2 |
| migu | ----------------------------------------------------------------------------- | https://github.com/NoCrypt/migu | https://huggingface.co/datasets/pkgforge/AMcache/resolve/migu%2Fx86_64-Linux%2F564/migu | 5.6.4 |
| milkytracker | ----------------------------------------------------------------------------- | https://github.com/milkytracker/MilkyTracker | https://huggingface.co/datasets/pkgforge/AMcache/resolve/milkytracker%2Fx86_64-Linux%2F10501/milkytracker | 1.05.01 |
| mindmapp | ----------------------------------------------------------------------------- | https://github.com/Mindmapp/mindmapp | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mindmapp%2Fx86_64-Linux%2F0716/mindmapp | 0.7.16 |
| mine-craft.io | No description available | https://mine-craft.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mine-craftio%2Fx86_64-Linux%2Flatest/mine-craft.io | latest |
| minetest | ----------------------------------------------------------------------------- | https://github.com/An0n3m0us/Minetest-AppImages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/minetest%2Fx86_64-Linux%2F580/minetest | 5.8.0 |
| minetime | ----------------------------------------------------------------------------- | https://github.com/marcoancona/MineTime | https://huggingface.co/datasets/pkgforge/AMcache/resolve/minetime%2Fx86_64-Linux%2F190/minetime | 1.9.0 |
| mini-diary | ----------------------------------------------------------------------------- | https://github.com/samuelmeuli/mini-diary | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mini-diary%2Fx86_64-Linux%2F330/mini-diary | 3.3.0 |
| mini-qml | ----------------------------------------------------------------------------- | https://github.com/patrickelectric/mini-qml | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mini-qml%2Fx86_64-Linux%2F20211206/mini-qml | 2021.12.06 |
| minififa | ----------------------------------------------------------------------------- | https://github.com/theoden8/mini-fifa | https://huggingface.co/datasets/pkgforge/AMcache/resolve/minififa%2Fx86_64-Linux%2F001/minififa | 0.0.1 |
| minimal-podcasts-player | ----------------------------------------------------------------------------- | https://github.com/son-link/minimal-podcasts-player | https://huggingface.co/datasets/pkgforge/AMcache/resolve/minimal-podcasts-player%2Fx86_64-Linux%2F20211207/minimal-podcasts-player | 2021.12.07 |
| minions | ----------------------------------------------------------------------------- | https://github.com/blahgeek/Minions | https://huggingface.co/datasets/pkgforge/AMcache/resolve/minions%2Fx86_64-Linux%2F053/minions | 0.5.3 |
| minizinc-ide | ----------------------------------------------------------------------------- | https://github.com/MiniZinc/MiniZincIDE | https://huggingface.co/datasets/pkgforge/AMcache/resolve/minizinc-ide%2Fx86_64-Linux%2Fbuild1865747053/minizinc-ide | build1865747053 |
| mira-backup | ----------------------------------------------------------------------------- | https://github.com/myazarc/mira-backup | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mira-backup%2Fx86_64-Linux%2F100/mira-backup | 1.0.0 |
| mirage | ----------------------------------------------------------------------------- | https://github.com/mirukana/mirage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mirage%2Fx86_64-Linux%2F072/mirage | 0.7.2 |
| miru | ----------------------------------------------------------------------------- | https://github.com/ThaUnknown/miru | https://huggingface.co/datasets/pkgforge/AMcache/resolve/miru%2Fx86_64-Linux%2F639/miru | 6.3.9 |
| mission-center | ----------------------------------------------------------------------------- | https://missioncenter.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mission-center%2Fx86_64-Linux%2F102/mission-center | 1.0.2 |
| miteiru | ----------------------------------------------------------------------------- | https://github.com/hockyy/miteiru | https://huggingface.co/datasets/pkgforge/AMcache/resolve/miteiru%2Fx86_64-Linux%2F220/miteiru | 2.2.0 |
| mjml-app | ----------------------------------------------------------------------------- | https://github.com/mjmlio/mjml-app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mjml-app%2Fx86_64-Linux%2F310/mjml-app | 3.1.0 |
| mki3dgame | ----------------------------------------------------------------------------- | https://github.com/mki1967/mki3dgame | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mki3dgame%2Fx86_64-Linux%2F305/mki3dgame | 3.05 |
| mkvtoolnix | ----------------------------------------------------------------------------- | https://mkvtoolnix.download | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mkvtoolnix%2Fx86_64-Linux%2F930/mkvtoolnix | 93.0 |
| mlv-app | ----------------------------------------------------------------------------- | https://github.com/ilia3101/MLV-App | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mlv-app%2Fx86_64-Linux%2F115/mlv-app | 1.15 |
| mmapper | ----------------------------------------------------------------------------- | https://github.com/MUME/MMapper | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mmapper%2Fx86_64-Linux%2F25061/mmapper | 25.06.1 |
| mmseqs2-search | ----------------------------------------------------------------------------- | https://github.com/soedinglab/MMseqs2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mmseqs2-search%2Fx86_64-Linux%2FMMseqs2/mmseqs2-search | MMseqs2 |
| moarperf | ----------------------------------------------------------------------------- | https://github.com/timo/moarperf | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moarperf%2Fx86_64-Linux%2F011glibc215/moarperf | 0.1.1.glibc2.15 |
| mob | ----------------------------------------------------------------------------- | https://github.com/zenghongtu/Mob | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mob%2Fx86_64-Linux%2F022/mob | 0.2.2 |
| mochi | ----------------------------------------------------------------------------- | https://mochi.cards/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mochi%2Fx86_64-Linux%2F11813/mochi | 1.18.13 |
| mockman | ----------------------------------------------------------------------------- | https://github.com/LanceGin/Mockman | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mockman%2Fx86_64-Linux%2F105/mockman | 1.0.5 |
| mockoon | ----------------------------------------------------------------------------- | https://github.com/mockoon/mockoon | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mockoon%2Fx86_64-Linux%2F920/mockoon | 9.2.0 |
| moderndeck | ----------------------------------------------------------------------------- | https://github.com/dangeredwolf/ModernDeck | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moderndeck%2Fx86_64-Linux%2F1000/moderndeck | 10.0.0 |
| modrinth | ----------------------------------------------------------------------------- | https://modrinth.com/app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/modrinth%2Fx86_64-Linux%2F095/modrinth | 0.9.5 |
| modv | ----------------------------------------------------------------------------- | https://modv.vcync.gl/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/modv%2Fx86_64-Linux%2F3300/modv | 3.30.0 |
| monit | ----------------------------------------------------------------------------- | https://monit.fzf404.art/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/monit%2Fx86_64-Linux%2F081/monit | 0.8.1 |
| moniteur-admin | ----------------------------------------------------------------------------- | https://github.com/aueb-cslabs/moniteur-admin | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moniteur-admin%2Fx86_64-Linux%2F038/moniteur-admin | 0.3.8 |
| monokle | ----------------------------------------------------------------------------- | https://github.com/kubeshop/monokle | https://huggingface.co/datasets/pkgforge/AMcache/resolve/monokle%2Fx86_64-Linux%2F248/monokle | 2.4.8 |
| monoline | ----------------------------------------------------------------------------- | https://monoline.io/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/monoline%2Fx86_64-Linux%2F124/monoline | 1.2.4 |
| mood-fi | ----------------------------------------------------------------------------- | https://github.com/KaykyDeSouzaDias/Mood-Fi | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mood-fi%2Fx86_64-Linux%2F201/mood-fi | 2.0.1 |
| moolticute | ----------------------------------------------------------------------------- | https://github.com/mooltipass/moolticute | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moolticute%2Fx86_64-Linux%2F1040/moolticute | 1.04.0 |
| moonfm | ----------------------------------------------------------------------------- | https://moon.fm | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moonfm%2Fx86_64-Linux%2F503/moonfm | 5.0.3 |
| moonlight | ----------------------------------------------------------------------------- | https://github.com/moonlight-stream/moonlight-qt | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moonlight%2Fx86_64-Linux%2F610/moonlight | 6.1.0 |
| moonplayer | ----------------------------------------------------------------------------- | https://coslyk.github.io/moonplayer.html | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moonplayer%2Fx86_64-Linux%2F43/moonplayer | 4.3 |
| moose | ----------------------------------------------------------------------------- | https://moose.riteshkr.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moose%2Fx86_64-Linux%2F062/moose | 0.6.2 |
| moosync | ----------------------------------------------------------------------------- | https://github.com/Moosync/Moosync | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moosync%2Fx86_64-Linux%2F1102/moosync | 11.0.2 |
| motrix | ----------------------------------------------------------------------------- | https://github.com/agalwood/Motrix | https://huggingface.co/datasets/pkgforge/AMcache/resolve/motrix%2Fx86_64-Linux%2F1819/motrix | 1.8.19 |
| movie-monad | ----------------------------------------------------------------------------- | https://github.com/lettier/movie-monad | https://huggingface.co/datasets/pkgforge/AMcache/resolve/movie-monad%2Fx86_64-Linux%2F0070/movie-monad | 0.0.7.0 |
| moyu | ----------------------------------------------------------------------------- | https://online.jobtool.cn/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/moyu%2Fx86_64-Linux%2F080/moyu | 0.8.0 |
| mozaic | MOZAIC is the Massive Online Zeus Artificial Intelligence Competition | https://github.com/ZeusWPI/MOZAIC | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mozaic%2Fx86_64-Linux%2F040/mozaic | 0.4.0 |
| mp3-tagger | ----------------------------------------------------------------------------- | https://github.com/Mohammadreza99A/mp3-tagger | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mp3-tagger%2Fx86_64-Linux%2FMp3Tagger/mp3-tagger | Mp3Tagger |
| mpv | ----------------------------------------------------------------------------- | https://github.com/pkgforge-dev/mpv-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mpv%2Fx86_64-Linux%2F0400/mpv | 0.40.0 |
| mqtt-explorer | ----------------------------------------------------------------------------- | https://github.com/thomasnordquist/MQTT-Explorer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mqtt-explorer%2Fx86_64-Linux%2F040/mqtt-explorer | 0.4.0 |
| mqttcute | ----------------------------------------------------------------------------- | https://github.com/MayaPosch/MQTTCute | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mqttcute%2Fx86_64-Linux%2Ff060f99/mqttcute | f060f99 |
| mqttx | ----------------------------------------------------------------------------- | https://mqttx.app/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mqttx%2Fx86_64-Linux%2F1120/mqttx | 1.12.0 |
| mr.dclutterer | No description available | https://github.com/deep5050/Mr.Dclutterer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mrdclutterer%2Fx86_64-Linux%2Fv100/mr.dclutterer | v1.0.0 |
| mrcode | ----------------------------------------------------------------------------- | https://github.com/zokugun/MrCode | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mrcode%2Fx86_64-Linux%2F19922517glibc229/mrcode | 1.99.22517.glibc2.29 |
| mrwriter | ----------------------------------------------------------------------------- | https://github.com/unruhschuh/MrWriter | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mrwriter%2Fx86_64-Linux%2F007/mrwriter | 0.0.7 |
| ms-365-electron | ----------------------------------------------------------------------------- | https://github.com/agam778/MS-365-Electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ms-365-electron%2Fx86_64-Linux%2F365/ms-365-electron | 365 |
| mtcelledit | ----------------------------------------------------------------------------- | https://github.com/matyler/mtCellEdit | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mtcelledit%2Fx86_64-Linux%2F38/mtcelledit | 3.8 |
| mudita-center | ----------------------------------------------------------------------------- | https://github.com/mudita/mudita-center | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mudita-center%2Fx86_64-Linux%2F301/mudita-center | 3.0.1 |
| mudlet | ----------------------------------------------------------------------------- | https://www.mudlet.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mudlet%2Fx86_64-Linux%2F4191/mudlet | 4.19.1 |
| muffon | ----------------------------------------------------------------------------- | https://muffon.netlify.app/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/muffon%2Fx86_64-Linux%2F220/muffon | 2.2.0 |
| multimc | ----------------------------------------------------------------------------- | https://multimc.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/multimc%2Fx86_64-Linux%2Funknown/multimc.bundle.tar.zstd | unknown |
| munt | ----------------------------------------------------------------------------- | https://github.com/muntorg/munt-official | https://huggingface.co/datasets/pkgforge/AMcache/resolve/munt%2Fx86_64-Linux%2F307/munt | 3.0.7 |
| mupdf | ----------------------------------------------------------------------------- | https://github.com/m59peacemaker/mupdf-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mupdf%2Fx86_64-Linux%2F1180/mupdf | 1.18.0 |
| muse | ----------------------------------------------------------------------------- | https://github.com/muse-sequencer/muse | https://huggingface.co/datasets/pkgforge/AMcache/resolve/muse%2Fx86_64-Linux%2F20250220/muse | 2025.02.20 |
| museeks | ----------------------------------------------------------------------------- | https://museeks.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/museeks%2Fx86_64-Linux%2F0211/museeks | 0.21.1 |
| musescore | ----------------------------------------------------------------------------- | https://github.com/musescore/MuseScore | https://huggingface.co/datasets/pkgforge/AMcache/resolve/musescore%2Fx86_64-Linux%2F452251141401/musescore | 4.5.2.251141401 |
| music-assistant-companion | ----------------------------------------------------------------------------- | https://github.com/music-assistant/companion | https://huggingface.co/datasets/pkgforge/AMcache/resolve/music-assistant-companion%2Fx86_64-Linux%2F0088/music-assistant-companion | 0.0.88 |
| music-blocks | ----------------------------------------------------------------------------- | https://github.com/sugarlabs/musicblocks-launcher | https://huggingface.co/datasets/pkgforge/AMcache/resolve/music-blocks%2Fx86_64-Linux%2F351/music-blocks | 3.5.1 |
| music-kitten | ----------------------------------------------------------------------------- | https://musickitten.net/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/music-kitten%2Fx86_64-Linux%2F250/music-kitten | 2.5.0 |
| music-player | ----------------------------------------------------------------------------- | https://github.com/LucasHazardous/music-player | https://huggingface.co/datasets/pkgforge/AMcache/resolve/music-player%2Fx86_64-Linux%2F2125/music-player | 2.12.5 |
| music-quiz | ----------------------------------------------------------------------------- | https://github.com/MusicQuizCPP/Music-Quiz_CPP | https://huggingface.co/datasets/pkgforge/AMcache/resolve/music-quiz%2Fx86_64-Linux%2F221/music-quiz | 221 |
| musicalypse | ----------------------------------------------------------------------------- | https://musicalypse.creasource.net | https://huggingface.co/datasets/pkgforge/AMcache/resolve/musicalypse%2Fx86_64-Linux%2F100/musicalypse | 1.0.0 |
| mutool | ----------------------------------------------------------------------------- | https://github.com/m59peacemaker/mupdf-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mutool%2Fx86_64-Linux%2F1180/mutool | 1.18.0 |
| muwire | ----------------------------------------------------------------------------- | https://github.com/zlatinb/muwire | https://huggingface.co/datasets/pkgforge/AMcache/resolve/muwire%2Fx86_64-Linux%2F0813/muwire | 0.8.13 |
| my-budget | ----------------------------------------------------------------------------- | https://github.com/reZach/my-budget | https://huggingface.co/datasets/pkgforge/AMcache/resolve/my-budget%2Fx86_64-Linux%2F342/my-budget | 3.4.2 |
| my-jira | ----------------------------------------------------------------------------- | https://github.com/dhso/my-jira | https://huggingface.co/datasets/pkgforge/AMcache/resolve/my-jira%2Fx86_64-Linux%2F005/my-jira | 0.0.5 |
| mybelka | ----------------------------------------------------------------------------- | https://github.com/Leinnan/mybelka | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mybelka%2Fx86_64-Linux%2F0ec48da/mybelka | 0ec48da |
| mycroft-ai | ----------------------------------------------------------------------------- | https://github.com/AIIX/Mycroft-Ai-QtApplication | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mycroft-ai%2Fx86_64-Linux%2F13/mycroft-ai | 1.3 |
| mycrypto | ----------------------------------------------------------------------------- | https://github.com/MyCryptoHQ/MyCrypto | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mycrypto%2Fx86_64-Linux%2F1717/mycrypto | 1.7.17 |
| mypaint | ----------------------------------------------------------------------------- | https://github.com/mypaint/mypaint | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mypaint%2Fx86_64-Linux%2F201/mypaint | 2.0.1 |
| mystiq | ----------------------------------------------------------------------------- | https://github.com/swl-x/MystiQ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mystiq%2Fx86_64-Linux%2F603/mystiq | 603 |
| mytonwallet | ----------------------------------------------------------------------------- | https://github.com/mytonwalletorg/mytonwallet | https://huggingface.co/datasets/pkgforge/AMcache/resolve/mytonwallet%2Fx86_64-Linux%2F374/mytonwallet | 3.7.4 |
| n3h | ----------------------------------------------------------------------------- | https://github.com/holochain/n3h | https://huggingface.co/datasets/pkgforge/AMcache/resolve/n3h%2Fx86_64-Linux%2F0020/n3h | 0.0.20 |
| naev | ----------------------------------------------------------------------------- | https://github.com/naev/naev | https://huggingface.co/datasets/pkgforge/AMcache/resolve/naev%2Fx86_64-Linux%2F0130/naev | 0.13.0 |
| nanosaur | ----------------------------------------------------------------------------- | https://github.com/jorio/Nanosaur | https://huggingface.co/datasets/pkgforge/AMcache/resolve/nanosaur%2Fx86_64-Linux%2F144/nanosaur | 1.4.4 |
| nanosaur2 | ----------------------------------------------------------------------------- | https://github.com/jorio/Nanosaur2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/nanosaur2%2Fx86_64-Linux%2F210/nanosaur2 | 2.1.0 |
| nanovault | ----------------------------------------------------------------------------- | https://github.com/cronoh/nanovault | https://huggingface.co/datasets/pkgforge/AMcache/resolve/nanovault%2Fx86_64-Linux%2F121/nanovault | 1.2.1 |
| nault-bin | ----------------------------------------------------------------------------- | https://github.com/Nault/Nault | https://huggingface.co/datasets/pkgforge/AMcache/resolve/nault-bin%2Fx86_64-Linux%2F1182/nault-bin | 1.18.2 |
| ncsa-mosaic | ----------------------------------------------------------------------------- | https://github.com/AppImage/NCSA-Mosaic-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ncsa-mosaic%2Fx86_64-Linux%2Fgit6f488cb/ncsa-mosaic | git.6f488cb |
| neanes | ----------------------------------------------------------------------------- | https://danielgarthur.github.io/neanes/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/neanes%2Fx86_64-Linux%2F0494/neanes | 0.4.94 |
| neohtop | ----------------------------------------------------------------------------- | https://github.com/Abdenasser/neohtop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/neohtop%2Fx86_64-Linux%2F120/neohtop | 1.2.0 |
| neon | ----------------------------------------------------------------------------- | https://github.com/CityOfZion/neon-wallet | https://huggingface.co/datasets/pkgforge/AMcache/resolve/neon%2Fx86_64-Linux%2F2251/neon | 2.25.1 |
| neovide | ----------------------------------------------------------------------------- | https://github.com/neovide/neovide | https://huggingface.co/datasets/pkgforge/AMcache/resolve/neovide%2Fx86_64-Linux%2F0150/neovide | 0.15.0 |
| nepaliunicode | ----------------------------------------------------------------------------- | https://github.com/nirooj56/nepaliunicode | https://huggingface.co/datasets/pkgforge/AMcache/resolve/nepaliunicode%2Fx86_64-Linux%2F122/nepaliunicode | 1.2.2 |
| nerimity-desktop | ----------------------------------------------------------------------------- | https://github.com/Nerimity/nerimity-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/nerimity-desktop%2Fx86_64-Linux%2F162/nerimity-desktop | 1.6.2 |
