| appname | description | site | download | version |
| dbgate | Opensource database administration tool | https://github.com/dbgate/dbgate | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dbgate%2Fx86_64-Linux%2F654/dbgate | 6.5.4 |
| deadbeef | Unofficial AppImage of the DeaDBeeF music player. Nightly build | https://github.com/Samueru-sama/DeaDBeef-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deadbeef-nightly-appimage%2Fx86_64-Linux%2Fnightly/deadbeef | nightly |
| deadbeef | Unofficial AppImage of the DeaDBeeF music player. Stable build | https://github.com/Samueru-sama/DeaDBeef-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deadbeef-appimage%2Fx86_64-Linux%2F1100-1/deadbeef | 1.10.0-1 |
| deadgame-2048 | GUI tool available for ALL platforms | https://github.com/TKNgu/DeadGame-2048 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deadgame-2048%2Fx86_64-Linux%2F2048/deadgame-2048 | 2048 |
| dealers-choice | Multiplayer Stud and Draw Poker game | https://github.com/xplshn/dbin | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dealers-choice%2Fx86_64-Linux%2F003/dealers-choice | 0.0.3 |
| deb2appimage | Build AppImages from deb packages on any distro | https://github.com/simoniz0r/deb2appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deb2appimage%2Fx86_64-Linux%2F005/deb2appimage | 0.0.5 |
| deckboard | Control your PC with your phone in easy way possible | https://deckboard.app/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deckboard%2Fx86_64-Linux%2F312/deckboard | 3.1.2 |
| dedop-studio | DeDop Studio | https://github.com/DeDop/dedop-studio | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dedop-studio%2Fx86_64-Linux%2F151/dedop-studio | 1.5.1 |
| deepl-linux-electron | DeepL Integration. Select & translate text in any app | https://github.com/kumakichi/Deepl-linux-electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deepl-linux-electron%2Fx86_64-Linux%2F161/deepl-linux-electron | 1.6.1 |
| deepnotes | End-to-end encrypted visual note-taking tool | https://github.com/DeepNotesApp/DeepNotes | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deepnotes%2Fx86_64-Linux%2F1025/deepnotes | 1.0.25 |
| deeptags | Markdown notes manager with support for nested tags | https://github.com/SZinedine/DeepTags | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deeptags%2Fx86_64-Linux%2F080/deeptags | 0.8.0 |
| deerportal | Full of the diamonds board game | https://github.com/deerportal/deerportal | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deerportal%2Fx86_64-Linux%2F081/deerportal | 0.8.1 |
| deezer | A linux port of Deezer, allows downloading your songs, music | https://github.com/aunetx/deezer-linux | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deezer%2Fx86_64-Linux%2F7080/deezer | 7.0.80 |
| defichain-app | DefiChain Wallet AppImage | https://defichain.com/explore/wallets | https://huggingface.co/datasets/pkgforge/AMcache/resolve/defichain-app%2Fx86_64-Linux%2F425/defichain-app | 4.2.5 |
| delir | Web Technology driven VFX Application | https://github.com/ra-gg/Delir | https://huggingface.co/datasets/pkgforge/AMcache/resolve/delir%2Fx86_64-Linux%2F000/delir | 0.0.0 |
| delta | A syntax-highlighting pager for git, diff, grep, and blame output | https://github.com/dandavison/delta | https://huggingface.co/datasets/pkgforge/AMcache/resolve/delta%2Fx86_64-Linux%2F0182/delta.bundle.tar.zstd | 0.18.2 |
| deltachat-desktop | Desktop Application for delta.chat | https://github.com/deltachat/deltachat-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deltachat-desktop%2Fx86_64-Linux%2F1591/deltachat-desktop | 1.59.1 |
| demonizer | Demonic corruption fantasy shmup | https://github.com/IoriBranford/demonizer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/demonizer%2Fx86_64-Linux%2F030/demonizer | 0.3.0 |
| densify | A GTK+ GUI Application written in Python that simplifies compressing PDF files with Ghostscript | https://github.com/hkdb/Densify | https://huggingface.co/datasets/pkgforge/AMcache/resolve/densify%2Fx86_64-Linux%2F032/densify | 0.3.2 |
| deployer | Deploy your applications through Jenkins | https://github.com/ziishaned/deployer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deployer%2Fx86_64-Linux%2F001/deployer | 0.0.1 |
| deskreen | Turns any device with a web browser into a secondary screen | https://deskreen.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deskreen%2Fx86_64-Linux%2F204/deskreen | 2.0.4 |
| deskthing | The Discord Thing, Trello Thing, The Weather Thing, The Macro Thing, just not The Car Thing anymore | https://github.com/xplshn/dbin | https://huggingface.co/datasets/pkgforge/AMcache/resolve/deskthing%2Fx86_64-Linux%2F01110/deskthing | 0.11.10 |
| destiny | Cross-platform Magic Wormhole graphical client | https://github.com/LeastAuthority/destiny | https://huggingface.co/datasets/pkgforge/AMcache/resolve/destiny%2Fx86_64-Linux%2F103/destiny | 1.0.3 |
| devclean | A CLI and Desktop GUI app to clean dev dependencies (node_modules, cache) and more | https://github.com/HuakunShen/devclean | https://huggingface.co/datasets/pkgforge/AMcache/resolve/devclean%2Fx86_64-Linux%2F016/devclean | 0.1.6 |
| devdocs-desktop | Desktop client for devdocs.io | https://github.com/egoist/devdocs-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/devdocs-desktop%2Fx86_64-Linux%2F072/devdocs-desktop | 0.7.2 |
| devhub | TweetDeck for GitHub | https://github.com/devhubapp/devhub | https://huggingface.co/datasets/pkgforge/AMcache/resolve/devhub%2Fx86_64-Linux%2F01020/devhub | 0.102.0 |
| devilutionx | Diablo build for modern operating systems | https://github.com/diasurgical/devilutionX | https://huggingface.co/datasets/pkgforge/AMcache/resolve/devilutionx%2Fx86_64-Linux%2F154/devilutionx | 1.5.4 |
| devpod | Codespaces but open-source, client-only and unopinionated. Works with any IDE and lets you use any cloud, kubernetes or just localhost docker | https://github.com/loft-sh/devpod | https://huggingface.co/datasets/pkgforge/AMcache/resolve/devpod%2Fx86_64-Linux%2F070/devpod | 0.7.0 |
| devsidecar | Dev sidecar/github/git/stackoverflow acceleration, in chinese | https://github.com/docmirror/dev-sidecar | https://huggingface.co/datasets/pkgforge/AMcache/resolve/devsidecar%2Fx86_64-Linux%2F2002/devsidecar | 2.0.0.2 |
| devtools-x | Collection of offline first developer utilities available as desktop application | https://github.com/fosslife/devtools-x | https://huggingface.co/datasets/pkgforge/AMcache/resolve/devtools-x%2Fx86_64-Linux%2F341/devtools-x | 3.4.1 |
| dexter-dev-env | Dexter Development Environment | https://github.com/cfry/dde | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dexter-dev-env%2Fx86_64-Linux%2F392/dexter-dev-env | 3.9.2 |
| dezor | The web browser including VPN and Adblocker | https://dezor.net | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dezor%2Fx86_64-Linux%2F158/dezor | 1.5.8 |
| dfdemo | A thin Tcl/Tk GUI around the df POSIX command | https://github.com/julien-montmartin/statcl-df-demo | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dfdemo%2Fx86_64-Linux%2F869/dfdemo | 8.6.9 |
| dfilemanager | File manager written in Qt and C++ | https://github.com/probonopd/dfilemanager | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dfilemanager%2Fx86_64-Linux%2F6117950/dfilemanager | 6117950 |
| dicomautomaton | Tools for working with medical physics data | https://github.com/hdclark/DICOMautomaton | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dicomautomaton%2Fx86_64-Linux%2F202202031/dicomautomaton | 20220203.1 |
| die-engine | Detect It Easy, a program for determining types of files | https://github.com/horsicq/DIE-engine | https://huggingface.co/datasets/pkgforge/AMcache/resolve/die-engine%2Fx86_64-Linux%2F310/die-engine | 3.10 |
| diffuse | Music player, connects to your cloud/distributed storage | https://github.com/icidasset/diffuse | https://huggingface.co/datasets/pkgforge/AMcache/resolve/diffuse%2Fx86_64-Linux%2F350/diffuse | 3.5.0 |
| digikam | Professional and advanced digital photo management application | https://www.digikam.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/digikam%2Fx86_64-Linux%2F870/digikam | 8.7.0 |
| dingtalk | DingTalk desktop version based on electron | https://github.com/nashaofu/dingtalk | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dingtalk%2Fx86_64-Linux%2F2122/dingtalk | 2.1.22 |
| disass | A simple disassembly tool | https://github.com/Satharus/Disass | https://huggingface.co/datasets/pkgforge/AMcache/resolve/disass%2Fx86_64-Linux%2F007/disass | 0.07 |
| discord | Unofficial. All-in-one voice and text chat for gamers | https://github.com/srevinsaju/discord-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/discord%2Fx86_64-Linux%2F0098/discord | 0.0.98 |
| discord-qt | Unofficial. Discord client powered by Node.JS and Qt Widgets | https://github.com/ruslang02/discord-qt | https://huggingface.co/datasets/pkgforge/AMcache/resolve/discord-qt%2Fx86_64-Linux%2F051/discord-qt | 0.5.1 |
| dockstation | Developing with Docker has never been so easy and convenient | https://dockstation.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dockstation%2Fx86_64-Linux%2F151/dockstation | 1.5.1 |
| dokidokimodmanager | Mod Manager for Doki Doki Literature Club! | https://github.com/DokiDokiModManager/Mod-Manager | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dokidokimodmanager%2Fx86_64-Linux%2F4990/dokidokimodmanager | 4.99.0 |
| dolphin-emu | Unofficial, GameCube/Nintento Wii emulator with improvements | https://github.com/pkgforge-dev/Dolphin-emu-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dolphin-emu%2Fx86_64-Linux%2F2503/dolphin-emu | 2503 |
| domterm | DOM/JavaScript-based terminal-emulator/console | https://github.com/PerBothner/DomTerm | https://huggingface.co/datasets/pkgforge/AMcache/resolve/domterm%2Fx86_64-Linux%2F320/domterm | 3.2.0 |
| dopamine-preview | The audio player that keeps it simple | https://digimezzo.github.io/site/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dopamine-preview%2Fx86_64-Linux%2F300/dopamine-preview | 3.0.0 |
| dosemu | Run DOS programs under linux | https://github.com/dosemu2/dosemu2 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dosemu%2Fx86_64-Linux%2F58bf3c115/dosemu | 58bf3c115 |
| dotto | A portable and modern pixelart editor, written from scratch | https://github.com/LibreSprite/Dotto | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dotto%2Fx86_64-Linux%2F01/dotto | 0.1 |
| doublecmd-gtk | Two-panel file manager, also known as Double Commander | https://doublecmd.sourceforge.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/doublecmd-gtk%2Fx86_64-Linux%2F0/doublecmd-gtk | 0 |
| doublecmd-qt | Two-panel file manager, also known as Double Commander | https://doublecmd.sourceforge.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/doublecmd-qt%2Fx86_64-Linux%2F0/doublecmd-qt | 0 |
| downline | A cross-platform video and audio downloader | https://github.com/stefnotch/downline | https://huggingface.co/datasets/pkgforge/AMcache/resolve/downline%2Fx86_64-Linux%2F401/downline | 4.0.1 |
| dragdrop | Small drag-and-drop file source for the command line | https://github.com/fernzi/dragdrop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dragdrop%2Fx86_64-Linux%2F110/dragdrop | 1.1.0 |
| dragoman | GUI for polyglot | https://github.com/improbable-eng/Dragoman | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dragoman%2Fx86_64-Linux%2F030/dragoman | 0.3.0 |
| dragula | Free Stock Images on Steroids | https://github.com/sarthology/dragula | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dragula%2Fx86_64-Linux%2F104/dragula | 1.0.4 |
| draw.io | draw.io desktop | https://github.com/jgraph/drawio-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/drawio%2Fx86_64-Linux%2F2709/draw.io | 27.0.9 |
| drawpile | Drawing program to sketch on the same canvas simultaneously | https://drawpile.net/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/drawpile%2Fx86_64-Linux%2F222/drawpile | 2.2.2 |
| drill | Search files without indexing, but clever crawling | https://drill.software/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/drill%2Fx86_64-Linux%2F566/drill | 566 |
| droidcam | A DroidCam AppImage for the Steam Deck/SteamOS 3.0 | https://github.com/popsUlfr/droidcam-steam-deck-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/droidcam%2Fx86_64-Linux%2F213/droidcam | 2.1.3 |
| dropbox | A free cloud service, Unofficial AppImage | https://github.com/ivan-hc/Dropbox-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dropbox%2Fx86_64-Linux%2F22444811/dropbox | 224.4.4811 |
| droppoint | Drag content without having to open side-by-side windows | https://droppoint.netlify.app/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/droppoint%2Fx86_64-Linux%2F121/droppoint | 1.2.1 |
| drovp | Desktop app for encoding, converting, upscaling, and much more | https://github.com/drovp/drovp | https://huggingface.co/datasets/pkgforge/AMcache/resolve/drovp%2Fx86_64-Linux%2F082/drovp | 0.8.2 |
| dsda-doom | This is a successor of prboom+ with extra tooling for demo recording and playback, with a focus on speedrunning and quality of life | https://github.com/kraflab/dsda-doom | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dsda-doom%2Fx86_64-Linux%2F0290/dsda-doom | 0.29.0 |
| duckling | A fast viewer for CSV/Parquet files and databases such as DuckDB, SQLite, PostgreSQL, MySQL, Clickhouse, etc | https://github.com/l1xnan/duckling | https://huggingface.co/datasets/pkgforge/AMcache/resolve/duckling%2Fx86_64-Linux%2F0046/duckling | 0.0.46 |
| duckstation | PlayStation 1, aka PSX games Emulator | https://www.duckstation.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/duckstation%2Fx86_64-Linux%2F225070439/duckstation | 225070439 |
| dukto | Easy and multi-platform file transfer tool | https://github.com/cpuuntery/dukto | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dukto%2Fx86_64-Linux%2F60/dukto | 6.0 |
| dunst | Lightweight and customizable notification daemon | https://github.com/Samueru-sama/dunst-AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dunst%2Fx86_64-Linux%2F2025/dunst | 2025 |
| duplicate-image-finder | It is an application that can find duplicated images (jpg, png, bitmap, etc) in a collection | https://github.com/volatilflerovium/Duplicate_Image_Finder | https://huggingface.co/datasets/pkgforge/AMcache/resolve/duplicate-image-finder%2Fx86_64-Linux%2F210/duplicate-image-finder | 2.1.0 |
| duskplayer | A minimal music player built on electron | https://github.com/Aveek-Saha/DuskPlayer | https://huggingface.co/datasets/pkgforge/AMcache/resolve/duskplayer%2Fx86_64-Linux%2F700/duskplayer | 7.0.0 |
| dust3d | 3D modeling software for games, 3D printing, and so on | https://dust3d.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dust3d%2Fx86_64-Linux%2F100/dust3d | 1.0.0 |
| dvdisaster | Additional error protection for CD/DVD media | https://github.com/speed47/dvdisaster | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dvdisaster%2Fx86_64-Linux%2F07910/dvdisaster | 0.79.10 |
| dwarf-fortress | The AppImage of lnp-forge built LinuxDwarfPack | https://github.com/McArcady/lnp-forge | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dwarf-fortress%2Fx86_64-Linux%2F04705/dwarf-fortress | 0.47.05 |
| dwyco-phoo | Dwyco Phoo Chat and Video Calling | https://github.com/blindchimp/dwyco | https://huggingface.co/datasets/pkgforge/AMcache/resolve/dwyco-phoo%2Fx86_64-Linux%2Fefea752/dwyco-phoo | efea752 |
| e2-sat-editor | Satellite channel lists editor with tabbed nav | https://github.com/ctlcltd/e2-sat-editor | https://huggingface.co/datasets/pkgforge/AMcache/resolve/e2-sat-editor%2Fx86_64-Linux%2Fe2/e2-sat-editor | e2 |
| eaglemode | Zoomable user interface with plugin applications | https://github.com/probonopd/eaglemode | https://huggingface.co/datasets/pkgforge/AMcache/resolve/eaglemode%2Fx86_64-Linux%2Fba297f6/eaglemode | ba297f6 |
| easymercurial | A simple UI for the Mercurial version-control system | https://easyhg.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/easymercurial%2Fx86_64-Linux%2F14/easymercurial | 1.4 |
| ecency-surfer | Rewarding communities built, owned and operated by its users | https://ecency.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ecency-surfer%2Fx86_64-Linux%2F3035/ecency-surfer | 3.0.35 |
| ecode | Lightweight code editor designed for modern hardware | https://github.com/SpartanJ/ecode | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ecode%2Fx86_64-Linux%2F071/ecode | 0.7.1 |
| eden | An experimental open-source emulator for Nintendo Switch (yuzu fork) | https://github.com/eden-emulator/Releases | https://huggingface.co/datasets/pkgforge/AMcache/resolve/eden%2Fx86_64-Linux%2F002/eden | 0.0.2 |
| edex-ui | A cross-platform, customizable science fiction terminal emulator | https://github.com/GitSquared/edex-ui | https://huggingface.co/datasets/pkgforge/AMcache/resolve/edex-ui%2Fx86_64-Linux%2F228/edex-ui | 2.2.8 |
| ehdev-shell | An electron based developing tool for feds | https://github.com/EHDFE/ehdev-shell | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ehdev-shell%2Fx86_64-Linux%2F061/ehdev-shell | 0.6.1 |
| eka2l1 | A Symbian OS/N-Gage emulator | https://github.com/EKA2L1/EKA2L1 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/eka2l1%2Fx86_64-Linux%2F20240410/eka2l1 | 2024.04.10 |
| eksplode.re | No description available | https://github.com/AmarOk1412/Eksplode.re | https://huggingface.co/datasets/pkgforge/AMcache/resolve/eksplodere%2Fx86_64-Linux%2Fv000/eksplode.re | v0.0.0 |
| elcalc | Cross-Platform calculator built with Electron | https://github.com/elcalc/elcalc | https://huggingface.co/datasets/pkgforge/AMcache/resolve/elcalc%2Fx86_64-Linux%2F613/elcalc | 6.1.3 |
| eldumper | A GB Cartridge Dumper | https://github.com/rodri042/el-dumper | https://huggingface.co/datasets/pkgforge/AMcache/resolve/eldumper%2Fx86_64-Linux%2F100/eldumper | 1.0.0 |
| electorrent | A remote control Torrent client | https://github.com/Tympanix/Electorrent | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electorrent%2Fx86_64-Linux%2F285/electorrent | 2.8.5 |
| electrocrud | No coding is required | https://github.com/garrylachman/ElectroCRUD | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electrocrud%2Fx86_64-Linux%2F280/electrocrud | 2.8.0 |
| electron-app-store | Simple App Store for Apps Built with Electron | https://github.com/Electron-Store/electron-app-store | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-app-store%2Fx86_64-Linux%2F004/electron-app-store | 0.0.4 |
| electron-cash | Lightweight Bitcoin Cash Client | https://electroncash.org/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-cash%2Fx86_64-Linux%2F442/electron-cash | 4.4.2 |
| electron-mail | Unofficial ProtonMail Desktop App | https://github.com/vladimiry/ElectronMail | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-mail%2Fx86_64-Linux%2F530/electron-mail | 5.3.0 |
| electron-react-boilerplate | A Foundation for Scalable Cross-Platform Apps | https://github.com/xplshn/dbin | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-react-boilerplate%2Fx86_64-Linux%2F460/electron-react-boilerplate | 4.6.0 |
| electron-ssr | Install electron-ssr from appimage | https://github.com/shadowsocksrr/electron-ssr | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-ssr%2Fx86_64-Linux%2F030/electron-ssr | 0.3.0 |
| electron-utils | Electron Utils for every day usage as a dev | https://github.com/SamTV12345/DevRustPilot | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-utils%2Fx86_64-Linux%2F000/electron-utils | 0.0.0 |
| electron-wechat | Wechat desktop application | https://github.com/eNkru/electron-wechat | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-wechat%2Fx86_64-Linux%2F100/electron-wechat | 1.0.0 |
| electron-xiami | Xiami Electron desktop application | https://github.com/eNkru/electron-xiami | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electron-xiami%2Fx86_64-Linux%2F201/electron-xiami | 2.0.1 |
| electronreact | Desktop application using Electron and React | https://github.com/ito-rui/electron-react-desktop-app | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electronreact%2Fx86_64-Linux%2F0410/electronreact | 0.4.10 |
| electronwmd | Upload music to NetMD MiniDisc devices | https://web.minidisc.wiki/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electronwmd%2Fx86_64-Linux%2F050/electronwmd | 0.5.0 |
| electrum | Lightweight Bitcoin Client | https://electrum.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electrum%2Fx86_64-Linux%2F458/electrum | 4.5.8 |
| electrum-ltc | A simple, but powerful Litecoin wallet | https://electrum-ltc.org | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electrum-ltc%2Fx86_64-Linux%2F4221/electrum-ltc | 4.2.2.1 |
| electrum-nmc | Lightweight Namecoin Client | https://www.namecoin.org/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electrum-nmc%2Fx86_64-Linux%2F406/electrum-nmc | 4.0.6 |
| electrum-ravencoin | Forked from the Electrum Bitcoin base client | https://github.com/Electrum-RVN-SIG/electrum-ravencoin | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electrum-ravencoin%2Fx86_64-Linux%2F124/electrum-ravencoin | 1.2.4 |
| electrumfair | Lightweight FairCoin Client | https://github.com/faircoin/electrumfair | https://huggingface.co/datasets/pkgforge/AMcache/resolve/electrumfair%2Fx86_64-Linux%2F334/electrumfair | 3.3.4 |
| element | A feature-rich client for Matrix.org | https://github.com/srevinsaju/element-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/element%2Fx86_64-Linux%2F11170/element | 1.11.70 |
| elementary-code | AppImage version of Elementary OS Code by Maksym Titenko | https://github.com/titenko/elementary-code | https://huggingface.co/datasets/pkgforge/AMcache/resolve/elementary-code%2Fx86_64-Linux%2F620/elementary-code | 6.2.0 |
| elements | App which displays the periodic table, Education, Science | https://github.com/FlorianFe/Elements | https://huggingface.co/datasets/pkgforge/AMcache/resolve/elements%2Fx86_64-Linux%2F121/elements | 1.2.1 |
| elk | Native version of Elk, a nimble Mastodon web | https://github.com/elk-zone/elk-native | https://huggingface.co/datasets/pkgforge/AMcache/resolve/elk%2Fx86_64-Linux%2F040/elk | 0.4.0 |
| ellas-war | Explore Ancient Greece on Ellas-War | https://github.com/V-Paranoiaque/Ellas-War | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ellas-war%2Fx86_64-Linux%2F216/ellas-war | 2.1.6 |
| elphyre-walletshell | Elphyrecoin GUI Wallet | https://github.com/elphyrecoin/elphyre-wallet-electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/elphyre-walletshell%2Fx86_64-Linux%2F204/elphyre-walletshell | 2.0.4 |
| elyprismlauncher | This fork of Prism Launcher adds integrated support for Ely.by accounts | https://github.com/ElyPrismLauncher/ElyPrismLauncher | https://huggingface.co/datasets/pkgforge/AMcache/resolve/elyprismlauncher%2Fx86_64-Linux%2F95/elyprismlauncher | 9.5 |
| elzabrowser | Elza incognito web browser | https://github.com/elzabrowser/elza | https://huggingface.co/datasets/pkgforge/AMcache/resolve/elzabrowser%2Fx86_64-Linux%2F061/elzabrowser | 0.6.1 |
| emacs-nox | Unofficial. FOSS text editor for complete programming language | https://github.com/blahgeek/emacs-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emacs-nox%2Fx86_64-Linux%2F15768284746/emacs-nox | 15768284746 |
| emacs-nox-daily | GNU Emacs is a free software text editor. It was created by GNU Project | https://github.com/blahgeek/emacs-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emacs-nox-daily%2Fx86_64-Linux%2F15009198770/emacs-nox-daily | 15009198770 |
| emacs-pgtk-daily | GNU Emacs is a free software text editor. It was created by GNU Project | https://github.com/blahgeek/emacs-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emacs-pgtk-daily%2Fx86_64-Linux%2F15009198770/emacs-pgtk-daily | 15009198770 |
| emacs | Unofficial. FOSS text editor for complete programming language | https://github.com/ivan-hc/Emacs-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emacs%2Fx86_64-Linux%2F301/emacs | 30.1 |
| emacs-pgtk | GNU Emacs is a free software text editor. It was created by GNU Project | https://github.com/blahgeek/emacs-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emacs-pgtk%2Fx86_64-Linux%2F301/emacs-pgtk | 30.1 |
| emacs-x11-daily | GNU Emacs is a free software text editor. It was created by GNU Project | https://github.com/blahgeek/emacs-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emacs-x11-daily%2Fx86_64-Linux%2Fx11/emacs-x11-daily | x11 |
| emacs-x11 | GNU Emacs is a free software text editor. It was created by GNU Project | https://github.com/blahgeek/emacs-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emacs-x11%2Fx86_64-Linux%2F301/emacs-x11 | 30.1 |
| embedded-ide | Makefile based IDE for embedded systems | https://github.com/martinribelotta/embedded-ide | https://huggingface.co/datasets/pkgforge/AMcache/resolve/embedded-ide%2Fx86_64-Linux%2F6961d5f/embedded-ide | 6961d5f |
| ember | Client for the WorldForge virtual world system, game | https://worldforge.gg | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ember%2Fx86_64-Linux%2F072/ember | 0.7.2 |
| emoji-keyboard | Virtual keyboard-like emoji palette for Linux | https://github.com/OzymandiasTheGreat/emoji-keyboard | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emoji-keyboard%2Fx86_64-Linux%2F400/emoji-keyboard | 4.0.0 |
| emudeck | EmuDeck Desktop Electron Wrapper | https://github.com/EmuDeck/emudeck-electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/emudeck%2Fx86_64-Linux%2F250/emudeck | 2.5.0 |
| en-croissant | The Ultimate Chess Toolkit | https://github.com/franciscoBSalgueiro/en-croissant | https://huggingface.co/datasets/pkgforge/AMcache/resolve/en-croissant%2Fx86_64-Linux%2F0111/en-croissant | 0.11.1 |
| encryptpad | Secure text editor and binary encryptor with passwords | https://github.com/evpo/EncryptPad | https://huggingface.co/datasets/pkgforge/AMcache/resolve/encryptpad%2Fx86_64-Linux%2F5/encryptpad | 5 |
| endless-sky | Space exploration and combat game | https://endless-sky.github.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/endless-sky%2Fx86_64-Linux%2F20250618/endless-sky | 2025.06.18 |
| enoseannotator | View, annotate and store measurements of the eNose sensor | https://github.com/Tilagiho/eNoseAnnotator | https://huggingface.co/datasets/pkgforge/AMcache/resolve/enoseannotator%2Fx86_64-Linux%2F12e032a/enoseannotator | 12e032a |
| ente-auth | Fully open source, End to End Encrypted alternative to Google Photos and Apple Photos | https://github.com/ente-io/ente | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ente-auth%2Fx86_64-Linux%2F440/ente-auth | 4.4.0 |
| ente-photos | Binary releases of the Ente Photos desktop app | https://github.com/ente-io/photos-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ente-photos%2Fx86_64-Linux%2F1714/ente-photos | 1.7.14 |
| enve | Create 2D Animations | https://github.com/MaurycyLiebner/enve | https://huggingface.co/datasets/pkgforge/AMcache/resolve/enve%2Fx86_64-Linux%2Fd919d4d/enve | d919d4d |
