| appname | description | site | download | version |
| dpkg/dpkg-gencontrol | Generate Debian control files [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-gencontrol:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-query | A tool to query the dpkg database [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-query:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-source | Debian source package (.dsc) manipulation tool [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-source:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-trigger | A package trigger utility [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-trigger:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-architecture | Set and Determine the architecture for package building [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-architecture:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-scansources | Create Sources index files [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-scansources:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-buildpackage | Build binary or source packages from sources [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-buildpackage:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-distaddfile | Add entries to debian/files [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-distaddfile:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg | Package Manager for Debian [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-vendor | Queries information about distribution vendors [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-vendor:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-statoverride | Override ownership and mode of files [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-statoverride:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-parsechangelog | Parse Debian changelog files [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-parsechangelog:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-divert | Override a package's version of a file [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-divert:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-realpath | Print the resolved pathname with DPKG_ROOT support [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-realpath:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-shlibdeps | Generate shared library substvar dependencies [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-shlibdeps:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-gensymbols | Generate symbols files (shared library dependency information) [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-gensymbols:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-buildapi | Returns the build API level to use during package build [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-buildapi:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-buildtree | Perform common operations on the build tree for a source package [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-buildtree:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-mergechangelogs | 3-way merge of debian/changelog files [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-mergechangelogs:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-scanpackages | Create Packages index files [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-scanpackages:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-buildflags | Return build flags to use during package build [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-buildflags:1.22.20-riscv64-linux | 1.22.20 |
| dpkg/dpkg-split | Debian package archive split/join tool [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dpkg-split:1.22.20-riscv64-linux | 1.22.20 |
| dateutils/dzone | Convert DATE/TIMEs between timezones (alias=datezone) [dateutils] | https://github.com/hroptatyr/dateutils | oci://ghcr.io/pkgforge/bincache/dateutils/nixpkgs/dzone:0.4.11-riscv64-linux | 0.4.11 |
| dateutils/dseq | Generate a sequence of date/times from FIRST to LAST or in INCREMENT (alias=dateseq) [dateutils] | https://github.com/hroptatyr/dateutils | oci://ghcr.io/pkgforge/bincache/dateutils/nixpkgs/dseq:0.4.11-riscv64-linux | 0.4.11 |
| dateutils/dtest | Like test(1) but for dates (alias=datetest) [dateutils] | https://github.com/hroptatyr/dateutils | oci://ghcr.io/pkgforge/bincache/dateutils/nixpkgs/dtest:0.4.11-riscv64-linux | 0.4.11 |
| dateutils/dround | Round DATE/TIME to the next occurrence of RNDSPEC (alias=dateround) [dateutils] | https://github.com/hroptatyr/dateutils | oci://ghcr.io/pkgforge/bincache/dateutils/nixpkgs/dround:0.4.11-riscv64-linux | 0.4.11 |
| dateutils/dsort | Sort contents of FILE chronologically (alias=datesort) [dateutils] | https://github.com/hroptatyr/dateutils | oci://ghcr.io/pkgforge/bincache/dateutils/nixpkgs/dsort:0.4.11-riscv64-linux | 0.4.11 |
| dpkg/dselect | Debian package management frontend [dpkg] | https://git.dpkg.org/cgit/dpkg/dpkg.git | oci://ghcr.io/pkgforge/bincache/dpkg/ppkg/dselect:1.22.20-riscv64-linux | 1.22.20 |
| e2fsprogs/dumpe2fs | Dump ext2/ext3/ext4 file system information [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/dumpe2fs:1.47.2-riscv64-linux | 1.47.2 |
| exfat/dumpexfat | Show on-disk information of exfat filesystem | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/dumpexfat:1.4.0-riscv64-linux | 1.4.0 |
| e2fsprogs/e2freefrag | Report free space fragmentation information [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2freefrag:1.47.2-riscv64-linux | 1.47.2 |
| exfatprogs/dump | Userspace utilities for creating and fixing and debugging exFAT filesystem | https://github.com/exfatprogs/exfatprogs | oci://ghcr.io/pkgforge/bincache/exfatprogs/nixpkgs/dump.exfat:1.2.9-riscv64-linux | 1.2.9 |
| e2fsprogs/e2fsck | Check a Linux ext2/ext3/ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/e2fsck:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/mkfs | Create an ext2 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/mkfs.ext2:1.47.2-riscv64-linux | 1.47.2 |
| kmod/insmod | Insert a module into the Linux Kernel [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/insmod:31-riscv64-linux | 31 |
| exfat/mkfs | Create an exFAT file system (alias=mkexfatfs) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/mkfs.exfat:1.4.0-riscv64-linux | 1.4.0 |
| exfat/exfatlabel | Get or Set an exFAT file system label | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/exfatlabel:1.4.0-riscv64-linux | 1.4.0 |
| exfat/exfatattrib | Set or display exFAT file attributes | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/exfatattrib:1.4.0-riscv64-linux | 1.4.0 |
| exfat/exfatfsck | Check an exFAT file system (alias=fsck.exfat) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/exfatfsck:1.4.0-riscv64-linux | 1.4.0 |
| exfat/mount | Mount an exFAT file system (alias=mount.exfat) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/mount.exfat-fuse:1.4.0-riscv64-linux | 1.4.0 |
| exfat/fsck | Check an exFAT file system (alias=exfatfsck) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/fsck.exfat:1.4.0-riscv64-linux | 1.4.0 |
| exfat/mkexfatfs | Create an exFAT file system (alias=mkfs.exfat) | https://github.com/relan/exfat | oci://ghcr.io/pkgforge/bincache/exfat/nixpkgs/mkexfatfs:1.4.0-riscv64-linux | 1.4.0 |
| exfatprogs/exfat2img | Userspace utilities for creating and fixing and debugging exFAT filesystem | https://github.com/exfatprogs/exfatprogs | oci://ghcr.io/pkgforge/bincache/exfatprogs/nixpkgs/exfat2img:1.2.9-riscv64-linux | 1.2.9 |
| file | Determine the type of a file from its contents | https://github.com/file/file | oci://ghcr.io/pkgforge/pkgcache/file/appimage/ppkg/stable/file:5.45-riscv64-linux | 5.45 |
| exfatprogs/mkfs | Userspace utilities for creating and fixing and debugging exFAT filesystem | https://github.com/exfatprogs/exfatprogs | oci://ghcr.io/pkgforge/bincache/exfatprogs/nixpkgs/mkfs.exfat:1.2.9-riscv64-linux | 1.2.9 |
| exfatprogs/fsck | Userspace utilities for creating and fixing and debugging exFAT filesystem | https://github.com/exfatprogs/exfatprogs | oci://ghcr.io/pkgforge/bincache/exfatprogs/nixpkgs/fsck.exfat:1.2.9-riscv64-linux | 1.2.9 |
| entr | Run arbitrary commands when files change | https://github.com/eradman/entr | oci://ghcr.io/pkgforge/bincache/entr/nixpkgs/entr:5.7-riscv64-linux | 5.7 |
| exfatprogs/exfatlabel | Userspace utilities for creating and fixing and debugging exFAT filesystem | https://github.com/exfatprogs/exfatprogs | oci://ghcr.io/pkgforge/bincache/exfatprogs/nixpkgs/exfatlabel:1.2.9-riscv64-linux | 1.2.9 |
| faac | Open source MPEG-4 and MPEG-2 AAC encoder | https://github.com/knik0/faac | oci://ghcr.io/pkgforge/bincache/faac/nixpkgs/faac:1.30-riscv64-linux | 1.30 |
| faad | Open source MPEG-4 and MPEG-2 AAC decoder | https://github.com/knik0/faad2 | oci://ghcr.io/pkgforge/bincache/faad2/nixpkgs/faad:2.11.2-riscv64-linux | 2.11.2 |
| fdupes | Tool to identify or delete duplicate files | https://github.com/adrianlopezroche/fdupes | oci://ghcr.io/pkgforge/bincache/fdupes/nixpkgs/fdupes:2.4.0-riscv64-linux | 2.4.0 |
| git | Fast, scalable, distributed revision control system | https://github.com/git/git | oci://ghcr.io/pkgforge/pkgcache/git/appimage/ppkg/stable/git:2.48.1-riscv64-linux | 2.48.1 |
| findutils/locate | List files in databases that match a pattern | https://savannah.gnu.org/git/?group=findutils | oci://ghcr.io/pkgforge/bincache/findutils/nixpkgs/locate:4.10.0-riscv64-linux | 4.10.0 |
| findutils/find | Search for files in a directory hierarchy | https://savannah.gnu.org/git/?group=findutils | oci://ghcr.io/pkgforge/bincache/findutils/nixpkgs/find:4.10.0-riscv64-linux | 4.10.0 |
| inotify-tools/inotifywait | Wait for changes to files using inotify [inotify-tools] | https://github.com/inotify-tools/inotify-tools | oci://ghcr.io/pkgforge/bincache/inotify-tools/ppkg/inotifywait:4.23.9.0-riscv64-linux | 4.23.9.0 |
| flac/flac | Encode/Decode the FLAC lossless audio file format | https://github.com/xiph/flac | oci://ghcr.io/pkgforge/bincache/flac/nixpkgs/flac:1.5.0-riscv64-linux | 1.5.0 |
| flac/metaflac | Encode/Decode the FLAC lossless audio file format | https://github.com/xiph/flac | oci://ghcr.io/pkgforge/bincache/flac/nixpkgs/metaflac:1.5.0-riscv64-linux | 1.5.0 |
| fuse/fusermount | A program to mount and unmount FUSE filesystems [fuse] | https://github.com/libfuse/libfuse | oci://ghcr.io/pkgforge/bincache/fuse/nixpkgs/fusermount:2.9.9-riscv64-linux | 2.9.9 |
| fuse/mount | Configuration and mount options for FUSE file systems [fuse] | https://github.com/libfuse/libfuse | oci://ghcr.io/pkgforge/bincache/fuse/nixpkgs/mount.fuse:2.9.9-riscv64-linux | 2.9.9 |
| inotify-tools/fsnotifywatch | Gather filesystem access statistics using fanotify [inotify-tools] | https://github.com/inotify-tools/inotify-tools | oci://ghcr.io/pkgforge/bincache/inotify-tools/ppkg/fsnotifywatch:4.23.9.0-riscv64-linux | 4.23.9.0 |
| fuse3/fusermount3 | A program to mount and unmount FUSE filesystems [fuse3] | https://github.com/libfuse/libfuse | oci://ghcr.io/pkgforge/bincache/fuse3/nixpkgs/fusermount3:3.16.2-riscv64-linux | 3.16.2 |
| fuse3/mount | Configuration and mount options for FUSE file systems [fuse3] | https://github.com/libfuse/libfuse | oci://ghcr.io/pkgforge/bincache/fuse3/nixpkgs/mount.fuse3:3.16.2-riscv64-linux | 3.16.2 |
| gawk | A powerful text-processing tool for pattern scanning and performing actions on matched lines [alias=awk] | https://git.savannah.gnu.org/cgit/gawk.git | oci://ghcr.io/pkgforge/bincache/gawk/nixpkgs/gawk:5.3.25.3.25.3.2-riscv64-linux | 5.3.25.3.25.3.2 |
| gettext/gettextize | Prepares a source package to use gettext [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/gettextize:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgexec | Apply a command to all translations of a translation catalog [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgexec:0.22.5-riscv64-linux | 0.22.5 |
| e2fsprogs/lsattr | List ext2/ext3/ext4 file attributes [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/lsattr:1.47.2-riscv64-linux | 1.47.2 |
| inotify-tools/fsnotifywait | Wait for changes to files using fanotify [inotify-tools] | https://github.com/inotify-tools/inotify-tools | oci://ghcr.io/pkgforge/bincache/inotify-tools/ppkg/fsnotifywait:4.23.9.0-riscv64-linux | 4.23.9.0 |
| gettext/msgen | Create an English translation catalog [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgen:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgconv | Convert a translation catalog to a different character encoding [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgconv:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgcomm | Find messages which are common to two or more of the specified PO files [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgcomm:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgcmp | Compare message catalog and template [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgcmp:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgcat | Concatenate and merge the specified PO files [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgcat:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgattrib | Filter messages of a translation catalog according to their attributes & manipulate them [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgattrib:0.22.5-riscv64-linux | 0.22.5 |
| gettext/gettext | Retrieve text string from message database [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/gettext:0.22.5-riscv64-linux | 0.22.5 |
| gettext/gettext | Gettext as a shell function library [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/gettext.sh:0.22.5-riscv64-linux | 0.22.5 |
| gettext/envsubst | Substitutes Environment variables in shell format strings [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/envsubst:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgfilter | Apply a filter to all translations of a translation catalog [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgfilter:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgfmt | Generate binary message catalog from textual translation description [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgfmt:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msggrep | Extracts all messages of a translation catalog based on a pattern or belonging to some source files [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msggrep:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msginit | Initialize a message catalog [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msginit:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgmerge | Merge message catalog and template [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgmerge:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msgunfmt | Convert binary message catalog to Uniforum style .po file [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msgunfmt:0.22.5-riscv64-linux | 0.22.5 |
| gettext/msguniq | Unify duplicate translations in message catalog [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/msguniq:0.22.5-riscv64-linux | 0.22.5 |
| inotify-tools/inotifywatch | Gather filesystem access statistics using inotify [inotify-tools] | https://github.com/inotify-tools/inotify-tools | oci://ghcr.io/pkgforge/bincache/inotify-tools/ppkg/inotifywatch:4.23.9.0-riscv64-linux | 4.23.9.0 |
| gettext/ngettext | Translate message and choose plural form [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/ngettext:0.22.5-riscv64-linux | 0.22.5 |
| fuse-overlayfs | FUSE implementation for overlayfs | https://github.com/containers/fuse-overlayfs | oci://ghcr.io/pkgforge/bincache/fuse-overlayfs/official/fuse-overlayfs:v1.15-riscv64-linux | v1.15 |
| graftcp/mgraftcp | Redirect a given program's TCP traffic to SOCKS5 or HTTP proxy without using the LD_PRELOAD trick | https://github.com/hmgle/graftcp | oci://ghcr.io/pkgforge/bincache/graftcp/ppkg/stable/mgraftcp:0.7.1-riscv64-linux | 0.7.1 |
| graftcp/graftcp-local | Redirect a given program's TCP traffic to SOCKS5 or HTTP proxy without using the LD_PRELOAD trick | https://github.com/hmgle/graftcp | oci://ghcr.io/pkgforge/bincache/graftcp/ppkg/stable/graftcp-local:0.7.1-riscv64-linux | 0.7.1 |
| graftcp/graftcp | Redirect a given program's TCP traffic to SOCKS5 or HTTP proxy without using the LD_PRELOAD trick | https://github.com/hmgle/graftcp | oci://ghcr.io/pkgforge/bincache/graftcp/ppkg/stable/graftcp:0.7.1-riscv64-linux | 0.7.1 |
| gzip/gunzip | Decompresses files, removing extensions like .gz, .z, .tgz, and .taz [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/gunzip:1.14-riscv64-linux | 1.14 |
| gperftools/pprof | A tool for visualization and analysis of profiling data [gperftools] | https://github.com/gperftools/gperftools | oci://ghcr.io/pkgforge/bincache/gperftools/ppkg/pprof:2.15-riscv64-linux | 2.15 |
| gzip/gzexe | Compress executable files and makes them self-extracting [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/gzexe:1.14-riscv64-linux | 1.14 |
| gzip/gzip | Compress/Decompress files files to & from .gz format [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/gzip:1.14-riscv64-linux | 1.14 |
| gperftools/pprof-symbolize | A tool for resolving symbols in profiling data [gperftools] | https://github.com/gperftools/gperftools | oci://ghcr.io/pkgforge/bincache/gperftools/ppkg/pprof-symbolize:2.15-riscv64-linux | 2.15 |
| git-lfs | Git extension for versioning large files | https://github.com/git-lfs/git-lfs | oci://ghcr.io/pkgforge/bincache/git-lfs/official/git-lfs:v3.6.1-riscv64-linux | v3.6.1 |
| glib/gsettings | GSettings configuration tool [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gsettings:2.80.4-riscv64-linux | 2.80.4 |
| glib/gio-launch-desktop | GDesktopAppInfo helper to set GIO_LAUNCHED_DESKTOP_FILE_PID [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gio-launch-desktop:2.80.4-riscv64-linux | 2.80.4 |
| glib/gio | GIO (Gnome Input/Output) commandline tool [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gio:2.80.4-riscv64-linux | 2.80.4 |
| glib/gtester | Test running utility [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gtester:2.80.4-riscv64-linux | 2.80.4 |
| glib/gio-querymodules | GIO module cache creation [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gio-querymodules:2.80.4-riscv64-linux | 2.80.4 |
| glib/gapplication | D-Bus application launcher [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gapplication:2.80.4-riscv64-linux | 2.80.4 |
| gitea | A painless self-hosted Git service | https://github.com/go-gitea/gitea | oci://ghcr.io/pkgforge/bincache/gitea/official/gitea:v1.24.0-riscv64-linux | v1.24.0 |
| bintools/objcopy | Copies and translates object files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/objcopy:2.44-riscv64-linux | 2.44 |
| glib/gi-compile-repository | Typelib compiler [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gi-compile-repository:2.80.4-riscv64-linux | 2.80.4 |
| glib/gi-decompile-typelib | Typelib decompiler [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gi-decompile-typelib:2.80.4-riscv64-linux | 2.80.4 |
| bintools/objdump | Displays information from object files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/objdump:2.44-riscv64-linux | 2.44 |
| bintools/nm | Lists symbols from object files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/nm:2.44-riscv64-linux | 2.44 |
| bintools/ld | The GNU linker [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/ld:2.44-riscv64-linux | 2.44 |
| bintools/ld | The GNU linker with BFD libraries [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/ld.bfd:2.44-riscv64-linux | 2.44 |
| glib/gi-inspect-typelib | Typelib inspection tool [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gi-inspect-typelib:2.80.4-riscv64-linux | 2.80.4 |
| glib/glib-compile-schemas | GSettings schema compiler [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/glib-compile-schemas:2.80.4-riscv64-linux | 2.80.4 |
| bintools/gprof | Displays profiling information [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/gprof:2.44-riscv64-linux | 2.44 |
| bintools/elfedit | Allows alteration of ELF format files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/elfedit:2.44-riscv64-linux | 2.44 |
| binutils/objcopy | Copies and translates object files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/objcopy:2.44-riscv64-linux | 2.44 |
| e2fsprogs/logsave | Save the output of a command in a logfile [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/logsave:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/fsck | Check a Linux ext4 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/fsck.ext4:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/fsck | Check a Linux ext3 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/fsck.ext3:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/fsck | Check a Linux ext2 file system [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/fsck.ext2:1.47.2-riscv64-linux | 1.47.2 |
| e2fsprogs/filefrag | Report on file fragmentation [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/filefrag:1.47.2-riscv64-linux | 1.47.2 |
| binutils/ld | The GNU linker [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/ld:2.44-riscv64-linux | 2.44 |
| glib/gobject-query | Display a tree of types [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gobject-query:2.80.4-riscv64-linux | 2.80.4 |
| glib/gresource | GResource tool [glib] | https://gitlab.gnome.org/GNOME/glib | oci://ghcr.io/pkgforge/bincache/glib/ppkg/gresource:2.80.4-riscv64-linux | 2.80.4 |
